Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
October,38.02015381870705,Architect,-3743.0189467766177,1418.0025329380894,2,6,7.981112262374163,4.012247131424755,Not Specified,5,2.268229994528323,7.17136505505137,5.980899994266153,_,1429.5323050529475,35.13165466084371,19.894787305978106,Yes,27.595813565098005,-5.755759366259042,Low_spent_Medium_value_payments,260.7121235250054
November,20.873117214824823,Accountant,4142.119772854108,4054.924389407169,5,6,16.784801738561733,0.001996727528176415,Not Specified,4,8.781302981220183,5.861364838381315,8.754413894942587,_,927.7729057341903,28.48534985742891,18.733179118359853,Yes,53.54992951940997,58.542924436801044,High_spent_Medium_value_payments,240.10720923323493
October,45.13155436928407,Accountant,15393.480280094955,6358.026141542125,6,5,10.196192051799514,3.0067644010021293,"Debt Consolidation Loan, Payday Loan, Home Equity Loan, and Debt Consolidation Loan",26,14.003782728124552,11.529526923714347,6.174026517277299,Standard,460.34382989329254,28.055233811864813,9.696534838186508,Yes,29.706885608560544,23.870689747864503,High_spent_Large_value_payments,862.6224069426953
October,39.28551338781135,Manager,64667.77232891448,12221.998875526833,2,1,7.855904563281153,2.0152372405569334,"Personal Loan, Debt Consolidation Loan, Personal Loan, Home Equity Loan, and Student Loan",4,1.4254050326107839,9.35942629310508,3.31981852316678,Good,1011.1645401007684,28.1042704717597,18.042712803151964,No,57.115510466528455,122.29831855729914,High_spent_Medium_value_payments,794.3441983395794
December,43.94544132364031,Developer,4242.527259330745,1333.6279601189117,6,6,15.285278203777677,2.0060973436491825,"Auto Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Student Loan, and Personal Loan",17,15.260491832661586,2.8461199701691697,7.165189516396078,_,1523.6123671112591,36.25679239148617,11.200963199091802,Yes,90.76314638690023,68.4583841115373,High_spent_Small_value_payments,420.5282921503443
September,19.662552671850253,Journalist,60192.83658133363,5699.373855680634,2,6,12.383687160424449,3.999099152115865,"Home Equity Loan, Auto Loan, Payday Loan, and Home Equity Loan",7,8.634420168649386,0.6218660196497807,3.8868050059273154,Good,843.5853658740688,36.98847377755027,18.830293593657924,No,101.21289393793057,48.465862804181896,!@9#%8,335.75853883588695
November,37.06474344774759,Lawyer,131719.8891105675,8769.077680756103,3,3,7.496886241543184,3.999671915052292,"Student Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan",-1,12.381429794009101,9.195798681911864,3.487880104499554,Standard,254.2695374799592,42.10747012885566,22.19002215272678,Yes,147.6754232214609,160.32897736234952,Low_spent_Medium_value_payments,285.1629549929703
September,35.8870627544977,Media_Manager,14414.197110811816,912.454696841673,4,4,14.125409888507091,2.000850785739947,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, Home Equity Loan, Payday Loan, and Mortgage Loan",0,11.677648447162023,6.710248168364517,7.036230837471276,Standard,1407.4509282976085,28.165490488515253,18.904032669678415,No,20.150734170997204,109.42877801946841,High_spent_Medium_value_payments,271.4708372876037
September,51.989996427610514,Teacher,30251.79956810558,4337.179519649985,2,4,6.504589785352185,0.02368897342682598,Not Specified,4,9.514605075683013,10.540249426812226,3.083751325988642,Good,1310.709639484831,33.46490588280356,18.52235119884104,No,12.509734421554016,36.8287071564418,High_spent_Large_value_payments,1099.4462761797558
September,26.241545207760446,Manager,41561.8645483165,4052.919008505143,6,7,18.73342417388719,4.008890538245276,"Debt Consolidation Loan, and Payday Loan",5,11.828829434457964,15.077867071675112,11.396214090503005,Standard,526.2481847028092,29.059731276584703,11.241094161909215,Yes,120.72743066339883,23.501907291214074,High_spent_Large_value_payments,606.1860289395659
November,19.227340723268885,Lawyer,140147.86518203167,6438.8675576061505,3,6,7.99784451375981,0.9882824253799932,"Debt Consolidation Loan, Personal Loan, Not Specified, and Debt Consolidation Loan",-1,13.990461789638518,9.826744529829334,7.585126611491175,Standard,458.75009576693157,33.10829749143137,20.968952934686612,Yes,21.51510763782344,1405.6950891805086,Low_spent_Small_value_payments,975.1702253177534
November,54.724013819312574,Architect,39004.58828186982,6848.618027209835,2,6,7.954707499430015,1.0224837706202898,"Auto Loan, Auto Loan, Auto Loan, and Debt Consolidation Loan",-3,18.45488329542864,5.85215931080776,6.822770429996695,Standard,428.3492875169067,27.455230444885476,31.889497270604686,No,929.7693221792981,736.4036613166855,High_spent_Small_value_payments,352.81204533167113
December,26.8991926263197,Manager,13961.747548472915,1036.9620876210108,9,5,15.722945498729281,1.987789256065775,"Personal Loan, and Debt Consolidation Loan",36,25.274017889908798,5.158765002640765,14.193412967714336,Standard,2508.1982378798,32.81100777122661,10.67397407973444,NM,64.08849969372623,83.05475515849365,Low_spent_Small_value_payments,282.0079369506213
September,23.00554128657117,Accountant,6618.861661026007,1611.3598102454598,4,8,23.574352149980065,9.004566201267663,"Student Loan, and Mortgage Loan",39,24.250351030697065,7.336898891558022,16.191058720860052,Bad,4435.430920051656,24.72347120724852,3.583332042889228,NM,48.75182992590892,94.85143889108915,!@9#%8,346.99095567879715
September,43.97820863573535,Doctor,44679.12463620309,3165.7378286800213,2,5,8.472871657021877,1.9925879959550794,Auto Loan,0,9.795824112142538,2.4979074671630226,3.8475718876120504,Good,1411.1856025508114,36.186587066392626,25.77075290254974,No,53.335853858105146,497.67983315172495,High_spent_Medium_value_payments,624.457670160124
September,18.897417909575033,Accountant,35537.356571822354,2967.3168395976318,9,5,8.38720241861619,2.9938519243021195,"Student Loan, Credit-Builder Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",6,15.1889024083369,7.346388429191496,4.111763912976916,_,2061.860093094336,35.05558815096805,18.78770920308547,No,57.404522288935155,139.84945848013217,High_spent_Small_value_payments,312.3767926925478
December,54.720652063826975,Media_Manager,101045.85213927059,7190.615659867318,2,6,9.372585142280604,1.996628070610236,"Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, Not Specified, and Mortgage Loan",-2,2.977433382428771,0.005952050429447686,6.601483467309543,_,1306.019297257091,25.054891187974583,23.67596132929821,No,244.5027929733891,717.1432431210824,Low_spent_Large_value_payments,775.5698524888369
November,30.629534983995207,Architect,59498.34549443317,3118.1868775849734,8,3,11.56399054253106,4.005521549471538,Not Specified,20,9.895808437159566,8.268464912619411,6.836840425317098,Standard,1461.1516138808786,36.75405016090364,19.202631986211287,Yes,8.425898692912659,349.3563747720395,High_spent_Medium_value_payments,658.9128743052102
December,38.271582461980486,Writer,142505.4725595507,10024.370410134266,3,1,6.528823923230795,1.9993561402584796,"Credit-Builder Loan, Personal Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",2,12.304965077522583,6.755887257273365,2.9242794288867264,Good,713.4338107467036,34.933021142055786,23.627837206348012,No,61.62176836488211,126.51849488835667,High_spent_Large_value_payments,926.7731481543327
December,22.05031564200212,Scientist,73391.76617143428,3877.814494708022,5,6,10.291595327896756,1.0154884471459362,Payday Loan,-1,17.819557799275383,9.434516062718066,1.0612888104309288,Good,1339.033055859086,34.66116483401734,22.038044399844065,No,138.68339382468037,104.07526554790637,High_spent_Medium_value_payments,409.67157643899776
September,25.137709193317438,Entrepreneur,794.0494479261688,1121.5637938664245,8,4,11.00789995515636,2.006149882535052,"Student Loan, and Auto Loan",6,8.977343226514346,17.434599171024885,8.53668309721441,Standard,760.8910779803368,29.77275340538433,22.604810548641677,Yes,69.99499287858515,68.90255162711256,Low_spent_Small_value_payments,413.76350713253765
October,30.412633612128094,Architect,84703.29636996228,3770.5201489129868,1,6,8.471238251779113,0.9890881094086332,"Debt Consolidation Loan, Student Loan, Not Specified, Personal Loan, Student Loan, and Student Loan",-5,4.909546130942159,2.4291453650644677,9.316565295803093,Good,227.05656514376733,38.51488821599761,26.606316723052057,No,1307.17676258897,572.3005720795499,Low_spent_Small_value_payments,421.13559171126394
October,45.677992465281974,Entrepreneur,41941.64835226143,2117.672982915651,9,9,19.88054916443474,5.9859255116575225,"Payday Loan, and Mortgage Loan",47,23.423910624405273,6.911520344375206,14.371112975217947,Bad,2624.33783832977,32.82444248010105,18.72683535205782,Yes,106.37622166274213,63.3079324994136,High_spent_Medium_value_payments,192.4339196989722
September,45.87195538195948,Writer,29632.23113491286,2794.8744693627486,5,6,11.675199251582749,2.0079596600773497,"Mortgage Loan, and Payday Loan",13,9.497103698943828,17.091853685759418,10.376602264677185,Standard,1265.0955885121148,31.48868348365495,16.767330493279275,Yes,80.57646842380193,240.54321733789413,Low_spent_Small_value_payments,161.91614324565134
October,27.108804271004374,Developer,43017.802776118035,1437.6915145816636,4,4,9.49010718936394,0.9911702507209884,Personal Loan,-2,9.18152855565082,0.5177601787107764,3.841362251257925,Good,1124.2354194425839,38.80114738991772,33.40976998740704,No,86.11927907911365,31.373512653456302,!@9#%8,421.05876642994195
December,39.6643844479073,Architect,97918.30920858262,8046.319794849672,0,1,9.58440993781879,2.9975834156028123,"Personal Loan, Personal Loan, Not Specified, Auto Loan, and Personal Loan",9,9.062912164130783,9.745872886856564,1.2601641415325884,Good,573.3723890178998,29.3073798363429,29.0776034957157,No,293.68040822116166,62.516167993684135,High_spent_Large_value_payments,755.8277096111318
November,42.657922730033214,Architect,28534.91754764832,1780.5862419932223,0,5,7.8327967147160855,3.0041507405782513,Not Specified,16,8.287016593637484,5.084990646831627,9.0253539354636,_,574.869126259794,35.274416434427906,18.863035145977733,Yes,45.120214753454235,77.1253103096894,High_spent_Medium_value_payments,397.3264899867702
November,22.264237010487264,Writer,53873.770173311306,3867.7475536365373,8,5,10.682209255907475,0.005498351217830988,"Student Loan, and Credit-Builder Loan",27,9.74427583841168,0.9506867898441633,7.589812537177085,Standard,567.9949403763865,23.316509891629682,21.296170998501715,Yes,144.6059430306834,132.419483552388,Low_spent_Medium_value_payments,421.593919484867
November,19.065351902500062,Architect,56469.56566879378,1760.8748436696892,3,5,11.905330756399355,-0.024404205002147513,Not Specified,24,4.11922532435981,6.042684888000901,6.418367818887492,Good,1308.6404903102805,31.359594642431862,33.325804827369424,No,34.79305509837782,67.22781553882925,High_spent_Medium_value_payments,449.8279873930877
September,36.728818802857305,Engineer,16365.90150222717,1489.1181185850605,9,9,20.723476625647145,9.006246211194638,"Payday Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, and Auto Loan",38,17.813342428177446,11.520320238007095,8.743234750216265,Standard,2146.2181056047434,25.921233836308936,18.953620566768887,Yes,171.5039578230962,28.527470760492996,High_spent_Large_value_payments,464.5808673016025
December,28.49636089117696,Entrepreneur,44978.87291916039,6999.941657260542,7,5,12.074205595077036,4.997489100922527,"Personal Loan, Student Loan, Not Specified, Debt Consolidation Loan, and Student Loan",28,8.350942650707514,6.720667720670293,6.898277011372707,Standard,914.4323768578042,35.134922429694726,7.376945689440311,Yes,282.56134828518833,89.32179153358778,High_spent_Medium_value_payments,469.8582758149834
October,36.060184502232254,Scientist,-728.4204412568215,3085.8862944770885,9,9,23.0969799143569,9.01458913435799,"Student Loan, Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, and Student Loan",32,16.029046083568836,1.5970961574587235,14.866159368748058,Bad,4693.700579644988,39.999925888160234,18.79010267118847,Yes,77.81262931941225,77.83863442244065,Low_spent_Medium_value_payments,286.6150766719168
September,21.779730694112725,Doctor,90994.3268304806,13049.10018996961,0,6,5.307185154755803,2.002895330887546,"Student Loan, Personal Loan, Not Specified, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",-1,1.2642462645962493,3.1233706929792358,0.15201634359680027,Good,504.3191261599079,29.15702525898548,21.329409079768432,No,69.65596026252607,132.82601145892332,Low_spent_Small_value_payments,995.7784669085906
November,36.252586561523344,Lawyer,40081.174936731695,1846.5811588878696,7,3,8.361586862103108,3.004877101241905,Not Specified,12,15.746602297207367,5.024555369704175,8.902605477788871,Good,1464.7565114598922,35.66668574460599,21.28651787345476,Yes,58.60866259135646,89.93913400495381,High_spent_Small_value_payments,316.5173593630967
November,42.304391077512896,Media_Manager,1602.5229862690976,1222.53690233417,7,4,8.761157683492229,2.998602626810323,"Not Specified, Not Specified, Personal Loan, and Auto Loan",11,10.422180081236045,11.026732448414975,6.4778530802175185,Good,1127.7853240570737,31.81132285136231,20.301129673635213,No,71.12507672883504,128.17920406300337,Low_spent_Small_value_payments,325.33494568981797
December,26.676268044223633,Musician,37953.76976144611,681.0255280627233,7,9,23.30913570103346,8.970694005231808,"Personal Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan",49,18.42775958406261,19.637371765573995,15.912920461877608,_,3613.0913408312213,29.19734710706716,1.8971005718396818,Yes,87.28666078167149,65.75276960596607,High_spent_Medium_value_payments,358.0639606856402
September,19.436207184966964,Accountant,8649.957705998851,3110.1434954771917,4,5,12.218307901136694,4.006374647776312,"Not Specified, Student Loan, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Not Specified",13,9.461469303450139,-4.025954363611123,5.023197426398888,Good,1246.8350127729664,23.23101694797401,20.883278901596718,No,87.4207354517059,43.74972475656956,High_spent_Small_value_payments,421.83737710557466
December,19.926638875112797,Developer,71822.56830336618,14160.888803939033,0,2,9.934017310874115,3.9994605221973494,Not Specified,0,10.477810124264307,9.764268219663274,3.19502618453663,Good,132.44728714697462,40.13051491344847,33.792027221812084,No,19.996835853161492,570.2021029657701,High_spent_Medium_value_payments,961.1408266162139
September,42.19229391478565,Entrepreneur,44539.62767810145,951.1438974610014,2,3,10.030308273212306,2.000165151117448,"Personal Loan, Payday Loan, Student Loan, and Student Loan",23,11.43895088358302,7.39732809811441,4.073903348438812,_,999.4764969393933,24.548848106900607,18.621341115859252,Yes,49.0392772977503,191.57561240981573,High_spent_Medium_value_payments,217.86596208511355
November,29.514787616404433,Teacher,61200.16437633393,1794.6478250626885,5,5,10.546996394320361,1.9924862574805233,"Payday Loan, Student Loan, Not Specified, and Personal Loan",18,10.179298196444803,5.641691984807652,11.691212723645956,_,1456.9615359698237,25.32821765562508,18.827409220839613,Yes,49.653541691226614,127.01150271135117,Low_spent_Large_value_payments,749.945653139241
October,21.46578054338154,Doctor,94145.85074357461,10188.38221436461,1,2,5.7668479299530615,2.0071733066947486,Personal Loan,10,1.5185290850588118,0.7554651178100273,3.637470951954961,Good,1193.1976403802212,31.195993072604956,32.53965368885998,No,14.59385334750297,137.6800614593914,High_spent_Medium_value_payments,323.95711018781367
