Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
12/07/2004,05.00.00,0.5,835.0,3.3,672.0,43.0,1053.0,43.0,1423.0,628.0,20.081479949876666,51.8,1.1967
12/07/2004,06.00.00,1.4,1004.0,9.4,955.0,146.0,758.0,84.0,1671.0,1043.0,18.471105606528,57.4,1.2076
12/07/2004,07.00.00,3.3,1272.0,21.1,1328.0,333.0,567.0,108.0,2085.0,1463.0,19.351144329182716,54.3,1.2278
12/07/2004,08.00.00,3.6,1173.0,17.2,1217.0,298.0,625.0,112.0,1945.0,1358.0,21.365463375870604,49.7,1.2452
12/07/2004,09.00.00,1.7,986.0,8.5,922.0,178.0,820.0,104.0,1586.0,971.0,21.728816417977214,46.3,1.1867
12/07/2004,10.00.00,1.5,942.0,6.8,849.0,177.0,907.0,107.0,1496.0,894.0,23.390589951071888,39.4,1.1172
12/07/2004,11.00.00,1.6,957.0,7.4,875.0,172.0,891.0,102.0,1525.0,871.0,25.774048519320786,33.0,1.0763
12/07/2004,12.00.00,2.1,1024.0,12.1,1052.0,183.0,779.0,104.0,1690.0,952.0,28.450843438506126,27.3,1.0479
12/07/2004,13.00.00,2.1,962.0,9.6,963.0,164.0,835.0,96.0,1592.0,843.0,26.93526064278558,27.9,0.9812
12/07/2004,14.00.00,1.6,958.0,7.4,873.0,122.0,868.0,80.0,1550.0,750.0,24.185666015022434,36.9,1.0966
12/07/2004,15.00.00,1.3,933.0,6.4,831.0,105.0,888.0,72.0,1514.0,710.0,26.064380393363535,34.9,1.1509
12/07/2004,16.00.00,1.6,942.0,8.3,912.0,144.0,842.0,106.0,1551.0,814.0,24.659507319214754,33.1,1.0222
12/07/2004,17.00.00,3.1,1073.0,14.0,1117.0,220.0,693.0,119.0,1762.0,1052.0,24.014925911687897,36.3,1.0708
12/07/2004,18.00.00,3.3,1086.0,15.3,1159.0,207.0,686.0,119.0,1782.0,1060.0,23.414797764955438,35.5,1.0187
12/07/2004,19.00.00,3.4,1091.0,15.4,1161.0,210.0,682.0,128.0,1797.0,1153.0,23.576281151821604,35.7,1.0282
12/07/2004,20.00.00,2.8,980.0,10.9,1009.0,175.0,786.0,112.0,1625.0,986.0,23.28252981440164,34.5,0.9768
12/07/2004,21.00.00,1.5,904.0,7.5,877.0,117.0,890.0,95.0,1488.0,781.0,22.423743755556643,36.8,0.988
12/07/2004,22.00.00,1.3,865.0,5.2,773.0,93.0,991.0,85.0,1414.0,653.0,21.28411288326606,38.7,0.9686
12/07/2004,23.00.00,1.6,898.0,7.1,863.0,118.0,911.0,101.0,1493.0,777.0,20.77014552615583,39.4,0.9596
13/07/2004,00.00.00,1.5,945.0,7.6,883.0,132.0,837.0,94.0,1563.0,1015.0,19.8726525089005,47.7,1.093
13/07/2004,01.00.00,1.0,854.0,5.0,764.0,88.0,932.0,76.0,1476.0,922.0,19.25828641327098,51.4,1.1387
13/07/2004,02.00.00,0.5,751.0,2.0,587.0,43.0,1165.0,50.0,1353.0,678.0,18.528982636984438,53.4,1.117
13/07/2004,04.00.00,0.6,754.0,2.5,620.0,44.0,1102.0,51.0,1372.0,725.0,16.502199744805694,59.8,1.1042
13/07/2004,05.00.00,0.7,758.0,3.3,670.0,50.0,1070.0,42.0,1365.0,688.0,16.598506778478622,56.8,1.0629
13/07/2004,06.00.00,1.3,873.0,7.3,871.0,101.0,871.0,62.0,1528.0,887.0,16.164260840043426,57.4,1.0515
13/07/2004,07.00.00,4.0,1176.0,23.8,1398.0,339.0,567.0,111.0,2120.0,1494.0,17.156240031850757,54.3,1.0631
13/07/2004,08.00.00,5.0,1257.0,27.6,1495.0,379.0,524.0,129.0,2245.0,1647.0,19.22109957106148,48.8,1.0751
13/07/2004,09.00.00,3.6,1137.0,16.7,1200.0,321.0,648.0,135.0,1821.0,1489.0,21.617065843427554,42.4,1.0859
13/07/2004,10.00.00,2.8,1064.0,14.3,1126.0,272.0,711.0,139.0,1656.0,1361.0,26.387436638236977,29.9,1.0138
13/07/2004,11.00.00,2.6,1026.0,13.3,1094.0,278.0,769.0,134.0,1629.0,1224.0,31.375565729744267,19.1,0.8634
13/07/2004,12.00.00,2.7,986.0,14.5,1133.0,253.0,773.0,141.0,1619.0,1174.0,33.77134444343392,15.4,0.7913
13/07/2004,13.00.00,2.3,908.0,11.5,1031.0,187.0,857.0,112.0,1469.0,901.0,34.605091251432896,13.3,0.7158
13/07/2004,14.00.00,2.0,888.0,10.8,1007.0,149.0,870.0,105.0,1448.0,794.0,33.35384384356439,13.9,0.7172
13/07/2004,15.00.00,1.3,843.0,6.4,830.0,89.0,995.0,72.0,1339.0,577.0,30.02431568177417,19.4,0.8157
13/07/2004,16.00.00,1.7,905.0,8.8,931.0,124.0,876.0,90.0,1460.0,776.0,27.82534020068124,21.3,0.8054
13/07/2004,17.00.00,2.8,1023.0,14.3,1127.0,206.0,760.0,126.0,1635.0,982.0,31.775171383749694,18.3,0.8523
13/07/2004,18.00.00,3.8,1125.0,19.4,1279.0,241.0,662.0,154.0,1840.0,1256.0,31.98015881107858,20.1,0.9364
13/07/2004,19.00.00,4.9,1211.0,27.1,1483.0,303.0,586.0,173.0,2092.0,1483.0,28.87972141606224,24.1,0.9495
13/07/2004,20.00.00,4.3,1140.0,19.7,1289.0,294.0,634.0,162.0,1884.0,1390.0,27.130910258041695,27.1,0.967
13/07/2004,21.00.00,2.6,1029.0,13.6,1105.0,203.0,737.0,128.0,1666.0,1195.0,26.013647767016664,28.5,0.9484
13/07/2004,22.00.00,2.4,981.0,12.1,1054.0,176.0,768.0,120.0,1592.0,1135.0,25.03898509289138,28.6,0.9008
13/07/2004,23.00.00,1.9,971.0,11.0,1014.0,155.0,788.0,111.0,1585.0,1115.0,24.200027089798823,31.1,0.9316
14/07/2004,00.00.00,1.4,927.0,8.8,930.0,108.0,840.0,89.0,1522.0,1026.0,23.49733660533093,33.8,0.9685
14/07/2004,01.00.00,1.1,868.0,6.7,846.0,72.0,925.0,69.0,1448.0,836.0,22.99739346606657,33.8,0.9406
14/07/2004,02.00.00,0.9,863.0,6.3,824.0,65.0,905.0,70.0,1469.0,925.0,22.197302994318306,38.4,1.0126
14/07/2004,04.00.00,0.5,777.0,2.9,645.0,39.0,1076.0,59.0,1334.0,781.0,20.49500731145963,42.3,1.0091
14/07/2004,05.00.00,0.8,855.0,5.0,762.0,79.0,942.0,73.0,1444.0,959.0,18.816467936034314,49.0,1.0505
14/07/2004,06.00.00,1.3,960.0,9.9,973.0,140.0,769.0,89.0,1616.0,1155.0,18.82012561475858,49.4,1.0624
14/07/2004,07.00.00,4.7,1310.0,27.5,1492.0,427.0,527.0,142.0,2194.0,1686.0,19.947405321261613,46.5,1.071
14/07/2004,08.00.00,4.6,1339.0,30.4,1561.0,366.0,498.0,145.0,2357.0,1791.0,22.09483389339789,41.7,1.098
14/07/2004,09.00.00,3.7,1211.0,19.8,1290.0,311.0,606.0,156.0,1913.0,1643.0,23.77973085094709,36.4,1.0706
14/07/2004,10.00.00,2.8,1068.0,15.7,1171.0,275.0,711.0,148.0,1717.0,1360.0,30.074745023506694,22.8,0.9616
14/07/2004,11.00.00,1.8,932.0,11.3,1026.0,195.0,851.0,122.0,1523.0,944.0,33.21373557567131,17.1,0.8627
14/07/2004,12.00.00,1.9,949.0,12.6,1069.0,144.0,819.0,106.0,1547.0,905.0,35.10640360105026,15.0,0.8381
14/07/2004,13.00.00,2.0,944.0,11.9,1045.0,162.0,829.0,106.0,1525.0,884.0,33.849831170693506,16.0,0.8408
14/07/2004,14.00.00,2.0,966.0,14.4,1131.0,200.0,800.0,127.0,1612.0,968.0,35.79106602713,13.6,0.7836
14/07/2004,15.00.00,2.1,940.0,12.4,1063.0,176.0,848.0,113.0,1539.0,929.0,34.92593495982874,13.8,0.7767
14/07/2004,16.00.00,2.1,934.0,11.7,1041.0,203.0,865.0,136.0,1496.0,936.0,32.36628125025891,16.7,0.7946
14/07/2004,17.00.00,3.2,1052.0,18.4,1252.0,237.0,739.0,153.0,1729.0,1107.0,36.008048182877246,13.3,0.7773
14/07/2004,18.00.00,4.0,1109.0,22.9,1374.0,263.0,676.0,172.0,1795.0,1225.0,35.83337925760861,13.7,0.7868
14/07/2004,19.00.00,4.6,1169.0,25.0,1430.0,300.0,636.0,190.0,1901.0,1372.0,32.41185656131711,18.4,0.8753
14/07/2004,20.00.00,3.0,1093.0,15.5,1163.0,189.0,717.0,160.0,1705.0,1139.0,29.58753228886053,25.0,1.0246
14/07/2004,21.00.00,2.9,1084.0,16.7,1200.0,185.0,686.0,159.0,1753.0,1505.0,27.463047618657583,26.6,0.9748
14/07/2004,22.00.00,1.9,970.0,11.2,1023.0,134.0,787.0,123.0,1552.0,1074.0,26.000090217683464,27.3,0.9238
14/07/2004,23.00.00,1.4,951.0,9.0,939.0,96.0,849.0,101.0,1488.0,868.0,25.158850693143904,30.0,0.9508
15/07/2004,00.00.00,2.1,1038.0,12.1,1053.0,122.0,744.0,116.0,1631.0,1095.0,23.865807155380026,34.9,1.0271
15/07/2004,01.00.00,1.2,950.0,8.9,937.0,64.0,802.0,80.0,1566.0,989.0,23.45339166629128,38.6,1.0968
15/07/2004,02.00.00,0.6,831.0,3.7,695.0,30.0,1033.0,51.0,1355.0,658.0,23.58831057563657,38.3,1.0972
15/07/2004,05.00.00,0.4,824.0,3.1,660.0,36.0,1033.0,46.0,1342.0,618.0,21.45406951988116,45.6,1.1493
15/07/2004,06.00.00,0.7,879.0,5.7,796.0,58.0,912.0,64.0,1454.0,747.0,21.11021507764235,47.1,1.1641
15/07/2004,07.00.00,2.3,1132.0,15.6,1166.0,168.0,652.0,108.0,1827.0,1229.0,21.326155401184224,48.4,1.2119
15/07/2004,08.00.00,4.0,1291.0,25.2,1434.0,306.0,526.0,151.0,2239.0,1494.0,22.882198750243845,47.9,1.3208
15/07/2004,09.00.00,2.8,1193.0,15.4,1160.0,231.0,630.0,153.0,1927.0,1281.0,24.40510258055292,45.5,1.3721
15/07/2004,10.00.00,1.6,1057.0,8.4,914.0,157.0,796.0,116.0,1665.0,954.0,27.678447238635272,38.0,1.3818
15/07/2004,11.00.00,1.6,1027.0,8.0,899.0,132.0,822.0,116.0,1563.0,810.0,31.170981551113073,29.6,1.318
15/07/2004,12.00.00,2.0,1084.0,12.1,1052.0,136.0,736.0,130.0,1677.0,882.0,33.41273190733045,24.7,1.2516
15/07/2004,13.00.00,2.0,1032.0,12.6,1071.0,127.0,742.0,131.0,1619.0,840.0,35.53678524296265,18.9,1.0865
15/07/2004,14.00.00,1.7,977.0,10.6,998.0,125.0,810.0,131.0,1554.0,743.0,36.23058878388838,18.1,1.0724
15/07/2004,15.00.00,2.0,1039.0,12.6,1069.0,138.0,773.0,135.0,1646.0,880.0,37.01733968569897,17.7,1.094
15/07/2004,16.00.00,2.2,1056.0,14.3,1127.0,163.0,734.0,152.0,1694.0,928.0,36.64356039580889,18.1,1.0887
15/07/2004,17.00.00,3.2,1164.0,20.3,1306.0,259.0,648.0,198.0,1886.0,1218.0,35.5307274578372,19.1,1.0888
15/07/2004,18.00.00,3.6,1124.0,20.5,1309.0,236.0,655.0,183.0,1845.0,1170.0,33.68008729042049,20.0,1.0275
15/07/2004,19.00.00,3.8,1152.0,22.1,1355.0,245.0,628.0,175.0,1879.0,1620.0,30.444685301743448,22.7,0.9763
15/07/2004,20.00.00,4.8,1223.0,23.8,1399.0,344.0,592.0,193.0,1940.0,1508.0,28.696871952037327,26.2,1.0144
15/07/2004,21.00.00,2.8,1058.0,14.7,1139.0,188.0,696.0,140.0,1699.0,1318.0,26.6375244918745,28.9,0.9981
15/07/2004,22.00.00,2.6,1049.0,15.1,1152.0,149.0,693.0,128.0,1730.0,1189.0,25.645335977431387,31.6,1.0285
15/07/2004,23.00.00,1.9,1010.0,10.8,1006.0,102.0,779.0,100.0,1589.0,1000.0,24.42764122178778,35.7,1.0807
16/07/2004,00.00.00,1.7,981.0,10.2,985.0,99.0,779.0,97.0,1572.0,1020.0,24.366856945911422,36.3,1.0852
16/07/2004,01.00.00,1.0,886.0,6.5,834.0,48.0,904.0,67.0,1440.0,767.0,24.001754134427756,36.9,1.0748
16/07/2004,02.00.00,0.7,821.0,3.9,706.0,36.0,1021.0,58.0,1360.0,674.0,23.686935484816786,37.3,1.076
16/07/2004,04.00.00,0.4,771.0,2.1,593.0,30.0,1155.0,45.0,1291.0,545.0,21.731477430461478,42.2,1.0762
16/07/2004,05.00.00,0.6,819.0,3.4,677.0,56.0,1048.0,62.0,1379.0,685.0,20.287873351480812,46.8,1.1
16/07/2004,06.00.00,0.7,836.0,4.7,747.0,51.0,961.0,59.0,1384.0,702.0,20.759514321107417,45.9,1.1088
16/07/2004,07.00.00,2.4,1114.0,15.8,1174.0,172.0,667.0,102.0,1819.0,1188.0,20.489259338006377,47.7,1.1419
16/07/2004,08.00.00,4.4,1319.0,26.6,1470.0,316.0,520.0,154.0,2276.0,1589.0,22.362156224769006,46.6,1.247
16/07/2004,09.00.00,3.1,1211.0,14.8,1143.0,269.0,632.0,157.0,1860.0,1331.0,24.18461158766877,48.5,1.4452
16/07/2004,10.00.00,2.0,1051.0,9.3,950.0,196.0,802.0,138.0,1593.0,1040.0,28.898361841915175,33.0,1.2825
16/07/2004,11.00.00,2.1,1108.0,12.0,1049.0,206.0,749.0,142.0,1701.0,1137.0,32.93631873233244,25.2,1.2325
16/07/2004,12.00.00,2.1,1014.0,10.9,1012.0,156.0,795.0,125.0,1548.0,851.0,34.39104500319809,19.9,1.0647
16/07/2004,13.00.00,2.1,1003.0,11.9,1047.0,120.0,769.0,120.0,1578.0,782.0,36.4173889788799,16.7,1.0045
16/07/2004,14.00.00,2.2,1021.0,13.2,1092.0,161.0,764.0,150.0,1606.0,908.0,37.45051644532941,14.3,0.9099
16/07/2004,15.00.00,1.6,986.0,8.9,937.0,114.0,833.0,120.0,1473.0,806.0,38.05586831178516,15.5,1.0119
16/07/2004,16.00.00,2.4,1098.0,13.0,1084.0,191.0,754.0,173.0,1648.0,985.0,38.115562609164044,16.5,1.0828
16/07/2004,17.00.00,3.3,1157.0,18.2,1245.0,236.0,665.0,187.0,1782.0,1211.0,37.301569980008935,17.3,1.084
16/07/2004,18.00.00,4.0,1190.0,23.7,1395.0,287.0,606.0,206.0,1914.0,1411.0,35.93882476224098,17.7,1.0316
16/07/2004,19.00.00,4.1,1183.0,21.6,1341.0,266.0,628.0,187.0,1881.0,1395.0,32.40811101754662,21.5,1.0303
16/07/2004,20.00.00,4.2,1231.0,21.6,1341.0,274.0,626.0,170.0,1937.0,1578.0,30.312011171205086,25.6,1.0879
16/07/2004,21.00.00,2.9,1102.0,16.5,1195.0,196.0,690.0,149.0,1762.0,1325.0,28.318714824519702,27.8,1.0665
16/07/2004,22.00.00,2.3,1041.0,12.3,1060.0,144.0,748.0,124.0,1629.0,1185.0,26.888436986831948,30.5,1.0671
16/07/2004,23.00.00,2.2,1090.0,13.6,1103.0,142.0,695.0,119.0,1686.0,1235.0,25.606720430776477,33.5,1.0918
17/07/2004,00.00.00,2.1,1074.0,12.8,1078.0,124.0,685.0,108.0,1673.0,1317.0,24.606451614527032,36.9,1.1302
17/07/2004,01.00.00,1.6,977.0,9.4,956.0,93.0,765.0,93.0,1581.0,1114.0,23.70675771823153,39.2,1.1306
17/07/2004,02.00.00,1.2,949.0,8.3,910.0,71.0,816.0,77.0,1552.0,1015.0,22.24048801709432,43.0,1.1363
17/07/2004,04.00.00,0.9,863.0,4.6,746.0,56.0,919.0,76.0,1415.0,961.0,21.334579365327954,45.9,1.1471
17/07/2004,05.00.00,0.6,834.0,3.6,689.0,46.0,988.0,58.0,1367.0,796.0,21.629479830153286,45.0,1.151
17/07/2004,06.00.00,0.7,865.0,5.0,764.0,51.0,917.0,63.0,1430.0,826.0,21.254057242535055,46.5,1.1608
17/07/2004,07.00.00,1.3,974.0,8.2,908.0,83.0,793.0,75.0,1546.0,1057.0,21.129993932147045,46.9,1.1585
17/07/2004,08.00.00,2.0,1079.0,10.7,1004.0,175.0,713.0,111.0,1628.0,1302.0,22.734899919014424,43.0,1.1731
17/07/2004,09.00.00,1.9,1084.0,10.3,990.0,148.0,734.0,116.0,1633.0,1284.0,25.01395026780665,38.3,1.198
17/07/2004,10.00.00,2.2,1107.0,12.9,1080.0,167.0,714.0,138.0,1675.0,1348.0,30.897730679484084,26.9,1.1835
17/07/2004,11.00.00,1.9,1040.0,11.0,1015.0,120.0,775.0,117.0,1543.0,1025.0,35.12369578485959,19.2,1.0664
17/07/2004,12.00.00,1.5,1019.0,8.3,913.0,78.0,840.0,94.0,1428.0,759.0,36.95462862611748,17.2,1.0576
17/07/2004,13.00.00,1.4,1003.0,8.2,907.0,76.0,862.0,91.0,1427.0,680.0,39.298212117748335,13.9,0.9715
17/07/2004,14.00.00,1.0,925.0,5.2,772.0,45.0,1001.0,60.0,1308.0,516.0,40.449706688173855,12.6,0.9302
17/07/2004,15.00.00,1.0,910.0,4.6,743.0,54.0,1039.0,66.0,1282.0,500.0,39.55069391418626,13.5,0.965
17/07/2004,16.00.00,1.4,1012.0,7.2,868.0,70.0,884.0,87.0,1435.0,700.0,41.06252653431147,13.1,1.0124
17/07/2004,17.00.00,1.6,1100.0,9.4,954.0,87.0,809.0,106.0,1512.0,1360.0,40.07347818114795,14.9,1.0828
17/07/2004,18.00.00,1.6,1046.0,8.0,901.0,69.0,849.0,94.0,1464.0,722.0,37.45719050709158,17.0,1.0757
17/07/2004,19.00.00,2.1,1083.0,10.7,1003.0,95.0,787.0,112.0,1524.0,842.0,34.06240411428735,19.2,1.0073
17/07/2004,20.00.00,2.0,1050.0,9.6,962.0,107.0,810.0,120.0,1496.0,879.0,31.592024380806834,21.6,0.9959
17/07/2004,21.00.00,1.9,1050.0,8.7,927.0,88.0,830.0,106.0,1475.0,836.0,29.612998224329203,24.2,0.9926
17/07/2004,22.00.00,2.3,1142.0,11.6,1035.0,100.0,746.0,112.0,1611.0,1062.0,27.696096542291343,27.6,1.0252
17/07/2004,23.00.00,2.4,1165.0,11.8,1043.0,125.0,717.0,120.0,1644.0,1188.0,26.722483662655577,29.9,1.0402
18/07/2004,00.00.00,2.2,1136.0,10.5,995.0,132.0,727.0,114.0,1591.0,1236.0,25.809815526707098,33.0,1.0826
18/07/2004,01.00.00,1.2,986.0,5.5,790.0,57.0,869.0,70.0,1422.0,853.0,26.582548504229635,33.1,1.1199
18/07/2004,02.00.00,1.1,971.0,5.5,790.0,46.0,871.0,64.0,1447.0,875.0,24.324595407117158,38.1,1.1398
18/07/2004,05.00.00,0.6,900.0,3.4,674.0,33.0,974.0,50.0,1355.0,679.0,21.1495319227688,45.6,1.1246
18/07/2004,06.00.00,0.7,935.0,4.1,716.0,50.0,915.0,62.0,1415.0,877.0,20.18201406346634,48.5,1.1319
18/07/2004,07.00.00,0.4,939.0,4.1,718.0,39.0,927.0,53.0,1395.0,826.0,21.400856510503218,45.5,1.1405
18/07/2004,08.00.00,0.6,982.0,4.7,750.0,84.0,893.0,85.0,1417.0,881.0,22.53258732019458,31.0,0.8372
18/07/2004,09.00.00,0.9,1088.0,7.1,862.0,93.0,786.0,102.0,1519.0,1110.0,25.815008863806725,34.8,1.1292
18/07/2004,10.00.00,0.9,1065.0,7.4,872.0,82.0,831.0,97.0,1481.0,927.0,31.537854897789657,23.8,1.0842
18/07/2004,11.00.00,0.8,1016.0,7.3,868.0,73.0,889.0,91.0,1407.0,665.0,36.210792338475585,16.3,0.9727
18/07/2004,12.00.00,0.4,930.0,4.2,723.0,43.0,1035.0,62.0,1263.0,474.0,37.75113273638756,15.0,0.9728
18/07/2004,13.00.00,0.3,928.0,4.1,716.0,39.0,1060.0,57.0,1252.0,459.0,39.313618100292,13.7,0.9639
18/07/2004,14.00.00,0.1,889.0,3.8,698.0,27.0,1132.0,40.0,1234.0,437.0,40.0182211563605,12.3,0.8983
18/07/2004,15.00.00,0.5,966.0,5.8,802.0,46.0,968.0,60.0,1383.0,607.0,41.30322012293618,11.9,0.9252
18/07/2004,16.00.00,0.4,973.0,5.6,792.0,53.0,977.0,70.0,1356.0,620.0,41.34878189570736,11.8,0.9282
18/07/2004,17.00.00,0.3,950.0,4.8,754.0,38.0,1003.0,53.0,1325.0,551.0,39.86147159058601,13.6,0.9953
18/07/2004,18.00.00,0.4,982.0,5.3,780.0,39.0,974.0,54.0,1374.0,532.0,37.5043138905894,16.4,1.0458
18/07/2004,19.00.00,0.6,990.0,6.1,814.0,49.0,929.0,58.0,1399.0,578.0,33.839350833324715,20.3,1.0522
18/07/2004,20.00.00,0.8,1017.0,7.4,873.0,68.0,874.0,73.0,1464.0,721.0,31.50332926493138,22.9,1.0469
18/07/2004,21.00.00,1.2,1067.0,9.0,938.0,102.0,825.0,99.0,1520.0,912.0,29.625008856644854,24.8,1.016
18/07/2004,22.00.00,1.6,1147.0,11.7,1040.0,123.0,745.0,102.0,1635.0,1155.0,28.833733633626252,27.0,1.063
18/07/2004,23.00.00,1.2,1132.0,11.0,1014.0,106.0,728.0,101.0,1628.0,1279.0,27.899693523999304,30.4,1.1249
19/07/2004,00.00.00,0.5,976.0,6.0,814.0,66.0,855.0,77.0,1448.0,1018.0,28.21943542221561,30.6,1.1396
19/07/2004,01.00.00,0.3,920.0,4.3,730.0,43.0,944.0,55.0,1393.0,842.0,26.937438485212624,32.3,1.1235
19/07/2004,02.00.00,0.1,879.0,2.8,642.0,33.0,1031.0,51.0,1343.0,740.0,26.695633182302117,33.0,1.1338
19/07/2004,04.00.00,0.1,880.0,2.9,649.0,33.0,1022.0,50.0,1374.0,739.0,22.27942522696685,42.8,1.1317
19/07/2004,05.00.00,0.3,925.0,4.1,717.0,75.0,936.0,75.0,1455.0,970.0,21.159399803960696,46.3,1.1501
19/07/2004,06.00.00,0.8,1044.0,8.3,912.0,111.0,758.0,89.0,1604.0,1177.0,21.397599150892347,46.5,1.172
19/07/2004,07.00.00,2.3,1279.0,16.6,1197.0,250.0,599.0,112.0,1906.0,1518.0,22.806370202684775,43.0,1.1826
19/07/2004,08.00.00,3.4,1403.0,25.6,1443.0,313.0,508.0,142.0,2234.0,1811.0,25.212527812143968,38.6,1.2215
19/07/2004,09.00.00,2.5,1282.0,17.7,1230.0,263.0,594.0,145.0,1924.0,1696.0,27.102845252666157,34.9,1.231
19/07/2004,10.00.00,2.4,1262.0,16.2,1187.0,282.0,633.0,165.0,1842.0,1603.0,32.3567418470484,24.8,1.1886
19/07/2004,11.00.00,2.1,1195.0,15.1,1153.0,226.0,678.0,159.0,1732.0,1370.0,36.60589115988114,18.0,1.0945
21/07/2004,18.00.00,4.1,1301.0,17.0,1210.0,124.0,623.0,140.0,1813.0,1153.0,39.71569655209896,18.8,1.3413
21/07/2004,19.00.00,3.8,1416.0,21.5,1339.0,165.0,544.0,163.0,1998.0,1492.0,36.18765486241318,25.5,1.4949
21/07/2004,20.00.00,3.4,1301.0,18.6,1256.0,164.0,593.0,144.0,1914.0,1382.0,33.3845676262863,29.9,1.5079
21/07/2004,21.00.00,2.9,1261.0,15.3,1158.0,122.0,628.0,120.0,1837.0,1303.0,31.17008074762998,33.2,1.4831
21/07/2004,22.00.00,3.1,1295.0,17.0,1211.0,134.0,602.0,120.0,1917.0,1404.0,30.159639520337805,35.8,1.5034
21/07/2004,23.00.00,3.5,1239.0,14.4,1129.0,121.0,637.0,106.0,1839.0,1308.0,28.978666296461597,39.1,1.537
22/07/2004,00.00.00,2.4,1229.0,13.6,1103.0,112.0,627.0,95.0,1866.0,1320.0,27.850007250905037,43.3,1.5929
22/07/2004,01.00.00,1.6,1125.0,9.6,963.0,62.0,713.0,70.0,1719.0,1179.0,27.020030442159623,46.1,1.608
22/07/2004,02.00.00,1.3,1044.0,6.4,832.0,50.0,794.0,67.0,1580.0,1160.0,26.44487818144262,47.1,1.5947
22/07/2004,04.00.00,1.0,1015.0,5.4,781.0,72.0,796.0,70.0,1595.0,1181.0,23.95005387533456,55.4,1.6073
22/07/2004,05.00.00,0.8,954.0,4.1,715.0,48.0,867.0,50.0,1527.0,1010.0,24.891423269873485,50.6,1.5755
22/07/2004,06.00.00,1.1,1032.0,6.3,826.0,58.0,781.0,60.0,1627.0,1075.0,25.18189087556675,49.2,1.5418
22/07/2004,07.00.00,4.4,1518.0,26.9,1476.0,306.0,469.0,127.0,2388.0,1839.0,24.70105274602065,50.9,1.5593
22/07/2004,10.00.00,3.3,1394.0,19.9,1294.0,266.0,555.0,190.0,2031.0,1834.0,33.884185565344524,29.9,1.5614
22/07/2004,11.00.00,2.1,1205.0,12.6,1070.0,159.0,682.0,127.0,1735.0,1268.0,37.34474015844171,22.9,1.4373
22/07/2004,12.00.00,2.1,1210.0,14.0,1118.0,144.0,658.0,130.0,1742.0,1422.0,40.19273506736499,19.0,1.3849
22/07/2004,13.00.00,2.0,1138.0,12.2,1055.0,117.0,712.0,125.0,1624.0,1028.0,42.13105604733573,15.8,1.2759
22/07/2004,14.00.00,1.5,1079.0,11.1,1019.0,108.0,749.0,113.0,1559.0,929.0,42.86670877171855,14.3,1.2003
22/07/2004,15.00.00,2.1,1158.0,14.3,1126.0,153.0,693.0,143.0,1654.0,1150.0,44.36067606147844,13.0,1.183
22/07/2004,16.00.00,2.3,1186.0,15.1,1151.0,166.0,680.0,157.0,1686.0,1235.0,44.701324741123244,12.6,1.1684
22/07/2004,17.00.00,2.8,1261.0,18.6,1258.0,179.0,629.0,170.0,1813.0,1315.0,43.365561003491166,14.8,1.2882
22/07/2004,18.00.00,3.6,1339.0,22.0,1352.0,225.0,569.0,187.0,1990.0,1469.0,40.52684228293947,18.2,1.368
22/07/2004,19.00.00,4.0,1342.0,23.0,1377.0,261.0,567.0,181.0,2017.0,1515.0,37.15644994741888,21.3,1.3223
22/07/2004,20.00.00,3.7,1317.0,21.1,1327.0,228.0,575.0,158.0,1996.0,1510.0,34.395854458911344,25.5,1.368
22/07/2004,21.00.00,2.5,1210.0,15.0,1148.0,137.0,639.0,112.0,1849.0,1327.0,32.3362139143137,30.4,1.4433
22/07/2004,22.00.00,2.3,1220.0,13.6,1105.0,116.0,643.0,100.0,1838.0,1318.0,30.41420885134721,35.4,1.5144
22/07/2004,23.00.00,2.5,1276.0,14.6,1135.0,143.0,625.0,105.0,1887.0,1436.0,29.361147041083314,38.7,1.5581
23/07/2004,00.00.00,2.7,1270.0,16.3,1189.0,157.0,592.0,107.0,1917.0,1608.0,28.663860226399265,38.7,1.4921
23/07/2004,01.00.00,1.3,1053.0,8.8,933.0,72.0,743.0,72.0,1658.0,1257.0,27.922558567021042,40.5,1.4835
23/07/2004,02.00.00,0.8,956.0,6.0,813.0,42.0,846.0,59.0,1544.0,1094.0,28.258458672033157,39.8,1.4803
23/07/2004,04.00.00,0.5,912.0,3.9,706.0,34.0,891.0,55.0,1500.0,1022.0,25.647493134252727,45.8,1.4801
23/07/2004,05.00.00,0.8,973.0,5.8,802.0,74.0,806.0,70.0,1597.0,1139.0,23.819376382045448,51.5,1.4852
23/07/2004,06.00.00,1.0,1037.0,8.2,906.0,75.0,743.0,59.0,1707.0,1158.0,25.22817079653032,46.5,1.4615
23/07/2004,07.00.00,2.9,1306.0,20.1,1299.0,199.0,519.0,95.0,2116.0,1602.0,24.400619301348343,48.3,1.4593
23/07/2004,08.00.00,3.8,1367.0,25.5,1441.0,262.0,470.0,120.0,2283.0,1770.0,26.616260130055537,42.8,1.4675
23/07/2004,09.00.00,3.5,1335.0,21.6,1340.0,236.0,519.0,133.0,2141.0,1651.0,28.964126859093085,37.6,1.4866
