Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn,Customer_Value
0.0,0.0,32.0,1.0,88.0,156.0,0.0,2.0,3.0,1.0,1.0,35.0,2.805899658255541,0.0,2.803096561693844
0.0,0.0,33.0,0.0,126.0,86.0,143.0,1.0,2.0,1.0,1.0,26.0,209.34462581252848,0.0,209.13549032220604
13.0,0.0,36.0,2.0,4907.0,81.0,54.0,28.0,3.0,1.0,1.0,34.0,246.69229996389197,0.0,246.44585410978195
14.0,0.0,23.0,5.0,9002.0,131.0,234.0,69.0,3.0,1.0,1.0,31.0,1193.785143106178,0.0,1192.5925505556213
0.0,0.0,14.0,0.0,1272.0,32.0,8.0,30.0,2.0,1.0,1.0,22.0,32.3689255563848,0.0,32.33658896741735
0.0,0.0,32.0,0.0,2003.0,39.0,10.0,9.0,3.0,1.0,1.0,31.0,83.87883069337006,0.0,83.79503565771226
9.0,0.0,42.0,3.0,15265.0,186.0,252.0,46.0,4.0,2.0,1.0,39.0,1869.66626383018,0.0,1867.7984653648134
31.0,0.0,42.0,4.0,9167.0,127.0,15.0,20.0,4.0,2.0,1.0,41.0,341.65002244198917,0.0,341.3087137282606
0.0,0.0,33.0,0.0,1150.0,66.0,8.0,24.0,1.0,1.0,1.0,19.0,71.74061688407049,0.0,71.66894793613429
1.0,0.0,16.0,0.0,541.0,5.0,1.0,13.0,2.0,1.0,1.0,23.0,4.7024826058253675,0.0,4.697784821004358
11.0,0.0,30.0,5.0,6827.0,162.0,157.0,44.0,5.0,1.0,1.0,50.0,1442.543485128948,0.0,1441.1023827462004
0.0,0.0,36.0,0.0,556.0,121.0,0.0,8.0,2.0,1.0,1.0,25.0,0.11115830320795028,0.0,0.11104725595199817
0.0,0.0,28.0,0.0,434.0,16.0,0.0,3.0,3.0,1.0,1.0,29.0,2.7606359669621163,0.0,2.75787808887324
3.0,0.0,41.0,1.0,4404.0,98.0,53.0,21.0,4.0,1.0,1.0,39.0,511.1266317444515,0.0,510.61601572872223
1.0,0.0,44.0,0.0,3673.0,65.0,8.0,14.0,4.0,2.0,1.0,39.0,55.860454598564615,0.0,55.80464994861594
1.0,1.0,36.0,0.0,2718.0,67.0,341.0,21.0,3.0,1.0,1.0,31.0,645.28966686915,0.0,644.645021847302
1.0,0.0,21.0,0.0,1999.0,72.0,20.0,15.0,4.0,1.0,1.0,40.0,93.74042342370052,0.0,93.64677664705336
4.0,0.0,25.0,0.0,4640.0,105.0,255.0,34.0,3.0,1.0,1.0,28.0,1106.5290479321943,0.0,1105.4236243078851
1.0,0.0,42.0,0.0,502.0,203.0,60.0,15.0,4.0,1.0,1.0,39.0,148.32530072377787,0.0,148.17712360017754
0.0,0.0,32.0,0.0,1343.0,28.0,0.0,10.0,3.0,1.0,1.0,27.0,81.16360417060032,0.0,81.0825216489513
1.0,1.0,37.0,1.0,1106.0,42.0,178.0,12.0,3.0,2.0,1.0,35.0,339.8454876989527,0.0,339.5059817172351
7.0,1.0,44.0,3.0,7764.0,142.0,19.0,39.0,1.0,2.0,1.0,18.0,590.2540400078558,0.0,589.6643756322229
4.0,0.0,36.0,0.0,1185.0,55.0,0.0,16.0,2.0,1.0,1.0,23.0,7.460039628440918,0.0,7.452587041399512
6.0,1.0,45.0,1.0,1651.0,33.0,228.0,7.0,4.0,1.0,1.0,39.0,315.4225295063577,0.0,315.1074220842731
7.0,0.0,28.0,1.0,4475.0,99.0,209.0,51.0,3.0,1.0,1.0,32.0,820.863362649466,0.0,820.043319330135
8.0,0.0,39.0,1.0,7267.0,120.0,6.0,43.0,3.0,1.0,1.0,29.0,522.2390436820291,0.0,521.717326355673
0.0,0.0,32.0,0.0,554.0,28.0,0.0,11.0,1.0,1.0,1.0,18.0,6.804803718351318,0.0,6.7980057126386715
1.0,0.0,27.0,4.0,11982.0,108.0,32.0,20.0,4.0,1.0,1.0,48.0,672.073918808427,0.0,671.4025162921342
6.0,0.0,38.0,0.0,9132.0,167.0,54.0,50.0,3.0,2.0,1.0,32.0,623.537835182393,0.0,622.9149202621303
0.0,0.0,26.0,0.0,531.0,129.0,0.0,5.0,3.0,1.0,1.0,35.0,3.107763701807935,0.0,3.104659042765167
1.0,0.0,43.0,1.0,4083.0,84.0,34.0,34.0,3.0,1.0,1.0,34.0,495.4679587509164,0.0,494.97298576515067
1.0,0.0,25.0,0.0,1671.0,71.0,3.0,33.0,2.0,1.0,1.0,20.0,84.26802426244386,0.0,84.18384042202176
1.0,0.0,39.0,0.0,4486.0,110.0,1.0,22.0,3.0,1.0,1.0,32.0,118.91158728280314,0.0,118.7927944883147
0.0,0.0,29.0,0.0,532.0,23.0,1.0,15.0,2.0,1.0,1.0,22.0,26.97317145343783,0.0,26.94622522820959
0.0,0.0,25.0,0.0,385.0,188.0,0.0,5.0,2.0,1.0,1.0,21.0,21.172191998214508,0.0,21.151040957257226
1.0,0.0,40.0,2.0,10858.0,146.0,87.0,57.0,3.0,2.0,1.0,34.0,583.787420070661,1.0,583.2042158548056
1.0,0.0,32.0,1.0,1112.0,30.0,58.0,18.0,3.0,1.0,1.0,35.0,239.11194110485897,0.0,238.8730680368219
7.0,0.0,9.0,1.0,7267.0,122.0,5.0,44.0,4.0,1.0,1.0,39.0,145.65670871597558,0.0,145.51119751845698
0.0,0.0,33.0,0.0,1915.0,47.0,27.0,8.0,3.0,2.0,1.0,32.0,422.1542721869744,0.0,421.73253964732675
1.0,0.0,36.0,2.0,3308.0,56.0,7.0,5.0,2.0,1.0,1.0,25.0,146.23365184826466,0.0,146.08756428398053
3.0,0.0,34.0,0.0,3725.0,84.0,45.0,21.0,2.0,1.0,1.0,25.0,417.8742948218185,0.0,417.4568379838343
3.0,0.0,19.0,1.0,2677.0,78.0,2.0,19.0,3.0,1.0,1.0,29.0,43.59657872392164,0.0,43.553025698223365
1.0,0.0,27.0,0.0,1104.0,43.0,16.0,13.0,2.0,1.0,1.0,25.0,10.926035510967697,0.0,10.91512039057711
0.0,1.0,20.0,0.0,3720.0,90.0,7.0,12.0,2.0,1.0,1.0,25.0,243.18521730031918,0.0,242.94227502529367
1.0,0.0,31.0,2.0,3482.0,94.0,35.0,30.0,2.0,1.0,1.0,24.0,546.0991065556314,0.0,545.5535530026282
1.0,0.0,30.0,0.0,2116.0,63.0,9.0,28.0,2.0,1.0,1.0,25.0,337.08197271104024,0.0,336.74522748355633
1.0,0.0,27.0,3.0,4160.0,57.0,109.0,22.0,4.0,1.0,1.0,47.0,221.44564551739504,0.0,221.22442109629853
9.0,1.0,40.0,2.0,8250.0,139.0,104.0,32.0,4.0,1.0,1.0,39.0,703.5646292879162,0.0,702.8617675203951
3.0,0.0,30.0,0.0,889.0,21.0,81.0,12.0,2.0,1.0,1.0,24.0,378.61833986585003,0.0,378.2400997660836
5.0,0.0,38.0,3.0,8836.0,142.0,206.0,60.0,4.0,2.0,1.0,39.0,1199.4383840432035,0.0,1198.2401438993031
3.0,1.0,35.0,4.0,5474.0,98.0,8.0,26.0,3.0,1.0,2.0,28.0,127.52409123753746,0.0,127.39669454299434
5.0,0.0,27.0,3.0,2925.0,70.0,26.0,15.0,1.0,1.0,1.0,18.0,159.85035045147862,0.0,159.69065979168676
2.0,0.0,31.0,0.0,2697.0,70.0,11.0,33.0,3.0,1.0,1.0,33.0,90.87819372453653,0.0,90.78740631821822
2.0,1.0,35.0,0.0,245.0,1.0,3.0,6.0,3.0,1.0,1.0,27.0,61.53552890908527,0.0,61.47405485423098
0.0,0.0,34.0,0.0,1190.0,4.0,2.0,4.0,3.0,1.0,1.0,28.0,17.13929958520907,0.0,17.12217740780125
3.0,0.0,34.0,2.0,13589.0,175.0,13.0,87.0,4.0,1.0,1.0,41.0,355.3570675901621,0.0,355.00206552463715
1.0,0.0,40.0,1.0,445.0,7.0,2.0,11.0,1.0,1.0,1.0,20.0,3.073384808509835,0.0,3.070314494015816
1.0,0.0,20.0,0.0,3783.0,70.0,17.0,4.0,2.0,1.0,1.0,25.0,169.6289184119874,0.0,169.4594589530342
2.0,0.0,42.0,0.0,3619.0,96.0,5.0,27.0,3.0,1.0,1.0,27.0,140.97991620084625,0.0,140.83907712372238
0.0,0.0,23.0,5.0,4368.0,66.0,9.0,11.0,2.0,2.0,1.0,26.0,288.6987834010675,0.0,288.41037302803915
9.0,0.0,12.0,5.0,13772.0,161.0,24.0,47.0,4.0,1.0,1.0,42.0,922.8888015177922,0.0,921.9668346831081
5.0,0.0,42.0,1.0,2736.0,52.0,8.0,31.0,3.0,1.0,1.0,27.0,479.4604639425064,0.0,478.98148246004587
1.0,0.0,11.0,0.0,3276.0,87.0,7.0,25.0,2.0,1.0,1.0,25.0,81.83030606934933,0.0,81.74855751183742
0.0,0.0,28.0,0.0,2517.0,51.0,32.0,12.0,3.0,1.0,1.0,30.0,444.4561489616654,0.0,444.0121368248401
6.0,0.0,35.0,2.0,1271.0,37.0,54.0,22.0,3.0,1.0,1.0,31.0,114.06917117710798,0.0,113.95521596114673
3.0,1.0,31.0,4.0,1958.0,39.0,43.0,9.0,3.0,1.0,1.0,27.0,436.108049292314,0.0,435.67237691539816
1.0,0.0,36.0,0.0,394.0,34.0,1.0,18.0,3.0,1.0,1.0,28.0,7.245607546711914,0.0,7.238369177534372
1.0,0.0,29.0,0.0,4262.0,55.0,26.0,17.0,3.0,1.0,1.0,33.0,137.86440187159505,0.0,137.7266751963985
24.0,0.0,33.0,2.0,9986.0,122.0,10.0,59.0,4.0,1.0,1.0,42.0,379.8662315425455,0.0,379.48674479774735
0.0,0.0,38.0,0.0,4091.0,85.0,26.0,19.0,4.0,1.0,1.0,37.0,318.7423689854008,0.0,318.42394504036014
14.0,0.0,28.0,1.0,6247.0,112.0,11.0,17.0,2.0,1.0,1.0,25.0,403.0952038105869,0.0,402.6925112992872
0.0,0.0,24.0,0.0,18.0,122.0,1.0,5.0,3.0,1.0,1.0,29.0,4.955416376474372,0.0,4.9504659105638025
10.0,0.0,33.0,1.0,1544.0,26.0,15.0,26.0,3.0,1.0,1.0,31.0,85.05449370523468,0.0,84.96952418105354
10.0,0.0,37.0,3.0,4258.0,110.0,62.0,39.0,4.0,1.0,1.0,37.0,380.0710768207235,0.0,379.6913854352878
2.0,0.0,39.0,2.0,2165.0,71.0,72.0,28.0,3.0,1.0,1.0,31.0,390.0880832244463,0.0,389.69838483960626
6.0,0.0,41.0,1.0,4570.0,96.0,104.0,12.0,3.0,1.0,1.0,31.0,610.6964882478346,0.0,610.086401845988
0.0,0.0,31.0,1.0,2066.0,60.0,0.0,13.0,1.0,1.0,1.0,18.0,61.92678744158823,0.0,61.86492251906909
0.0,0.0,33.0,0.0,194.0,190.0,5.0,19.0,4.0,2.0,1.0,38.0,50.69954754929838,0.0,50.64889865064767
0.0,1.0,30.0,0.0,583.0,20.0,8.0,1.0,3.0,1.0,1.0,28.0,30.156057867293228,0.0,30.12593193535784
2.0,1.0,38.0,0.0,6737.0,112.0,18.0,26.0,3.0,2.0,1.0,28.0,267.8812033312198,0.0,267.61358974147805
5.0,0.0,30.0,0.0,1295.0,27.0,50.0,9.0,2.0,1.0,1.0,27.0,291.56605194329825,0.0,291.2747771661318
6.0,0.0,33.0,0.0,3460.0,96.0,8.0,33.0,4.0,1.0,1.0,38.0,159.9765764513124,0.0,159.8167596916206
1.0,0.0,40.0,0.0,3498.0,72.0,28.0,19.0,3.0,1.0,1.0,28.0,499.46218900456,0.0,498.9632257787807
0.0,0.0,24.0,0.0,1290.0,34.0,1.0,17.0,3.0,1.0,1.0,27.0,28.107438158306866,0.0,28.07935879950733
5.0,1.0,40.0,1.0,4455.0,134.0,33.0,30.0,2.0,2.0,1.0,24.0,456.3981032640394,0.0,455.942161102936
0.0,0.0,40.0,0.0,715.0,16.0,107.0,21.0,2.0,1.0,1.0,17.0,633.0036052642032,0.0,632.3712340301724
1.0,1.0,37.0,0.0,135.0,11.0,3.0,1.0,2.0,1.0,1.0,27.0,13.777950729529044,0.0,13.764186542986044
1.0,0.0,30.0,0.0,2017.0,52.0,9.0,16.0,2.0,1.0,1.0,26.0,163.99893986666038,0.0,163.83510476189832
0.0,0.0,22.0,0.0,923.0,33.0,18.0,5.0,2.0,1.0,1.0,22.0,62.353805194217244,0.0,62.291513680536646
1.0,0.0,44.0,1.0,3372.0,49.0,51.0,32.0,3.0,1.0,1.0,31.0,293.4505890949705,0.0,293.1574316633069
3.0,0.0,25.0,3.0,12897.0,180.0,16.0,57.0,3.0,2.0,1.0,29.0,260.38156354276134,0.0,260.12144210066043
0.0,0.0,21.0,0.0,295.0,251.0,39.0,3.0,3.0,1.0,1.0,29.0,51.708577714267605,0.0,51.656920793474086
0.0,1.0,31.0,0.0,2461.0,47.0,1.0,8.0,4.0,1.0,1.0,43.0,94.50933715729005,0.0,94.4149222350549
4.0,0.0,34.0,0.0,3913.0,94.0,161.0,36.0,2.0,1.0,1.0,26.0,678.408438701112,0.0,677.7307079931182
0.0,0.0,38.0,0.0,69.0,168.0,8.0,5.0,3.0,1.0,1.0,30.0,6.126675572098535,0.0,6.120555017081447
0.0,0.0,23.0,0.0,477.0,222.0,5.0,4.0,3.0,1.0,1.0,31.0,49.48964273561472,0.0,49.44020253308159
0.0,0.0,24.0,1.0,6429.0,108.0,4.0,16.0,3.0,1.0,1.0,32.0,87.5311851595524,0.0,87.44374141813418
0.0,0.0,46.0,1.0,7530.0,101.0,1.0,29.0,4.0,1.0,1.0,40.0,269.630964546306,0.0,269.36160294336236
2.0,1.0,39.0,0.0,1875.0,48.0,118.0,8.0,3.0,2.0,1.0,30.0,338.0405325010362,0.0,337.7028296713645
11.0,0.0,32.0,2.0,2230.0,57.0,4.0,15.0,2.0,1.0,1.0,25.0,79.1301559759081,0.0,79.05110487103697
10.0,0.0,33.0,2.0,5419.0,126.0,19.0,35.0,2.0,2.0,1.0,25.0,483.27917502337857,0.0,482.79637864473335
0.0,0.0,25.0,0.0,3027.0,39.0,18.0,34.0,3.0,1.0,1.0,33.0,80.74474105299362,0.0,80.66407697601751
3.0,0.0,35.0,0.0,2884.0,56.0,255.0,18.0,4.0,1.0,1.0,46.0,877.5059229831108,0.0,876.6292936894206
1.0,0.0,30.0,0.0,4755.0,130.0,0.0,33.0,3.0,1.0,1.0,32.0,53.87680867828902,0.0,53.82298569259636
0.0,0.0,30.0,1.0,13709.0,168.0,0.0,25.0,3.0,2.0,1.0,31.0,103.4972712918914,0.0,103.3938774144768
1.0,0.0,21.0,0.0,1388.0,75.0,12.0,5.0,2.0,1.0,1.0,21.0,220.0534815729397,0.0,219.83364792501447
2.0,1.0,27.0,1.0,7189.0,107.0,157.0,15.0,3.0,1.0,1.0,27.0,637.6813922605903,0.0,637.044347912677
2.0,0.0,24.0,0.0,43.0,159.0,1.0,3.0,3.0,1.0,1.0,31.0,2.6810570409557726,0.0,2.6783786622934764
0.0,1.0,35.0,0.0,1182.0,4.0,8.0,6.0,3.0,1.0,1.0,31.0,79.7562963261176,1.0,79.67661970641112
5.0,1.0,37.0,1.0,1134.0,18.0,0.0,1.0,2.0,1.0,1.0,25.0,3.90197991589058,0.0,3.8980818340565193
2.0,1.0,26.0,7.0,7726.0,105.0,63.0,12.0,4.0,2.0,1.0,43.0,574.6132873343014,0.0,574.0392480862147
1.0,0.0,45.0,0.0,1756.0,53.0,20.0,18.0,3.0,1.0,1.0,31.0,123.40257700583872,0.0,123.27929770813046
18.0,0.0,37.0,2.0,7351.0,126.0,423.0,23.0,3.0,1.0,1.0,31.0,1286.251831020292,0.0,1284.9668641561348
27.0,1.0,46.0,7.0,6884.0,183.0,104.0,69.0,2.0,1.0,1.0,21.0,319.02452567664,0.0,318.7058198567829
3.0,0.0,33.0,1.0,2034.0,54.0,76.0,19.0,4.0,1.0,1.0,43.0,660.659951209786,0.0,659.9999512585267
1.0,0.0,24.0,1.0,3645.0,56.0,194.0,19.0,3.0,1.0,1.0,30.0,964.4762244670272,0.0,963.5127117552709
8.0,0.0,32.0,2.0,14026.0,178.0,75.0,44.0,3.0,1.0,1.0,30.0,827.7984686162748,0.0,826.971497119155
1.0,0.0,36.0,0.0,7168.0,84.0,19.0,31.0,3.0,1.0,1.0,28.0,488.4943725179537,0.0,488.00636615180144
14.0,0.0,33.0,5.0,1457.0,32.0,42.0,12.0,2.0,1.0,1.0,24.0,280.9307251921403,0.0,280.650075117023
8.0,0.0,32.0,5.0,9009.0,135.0,14.0,34.0,4.0,1.0,1.0,42.0,520.1650602121317,0.0,519.6454147973338
0.0,0.0,23.0,0.0,1538.0,33.0,2.0,3.0,3.0,1.0,1.0,32.0,53.1369604089577,0.0,53.083876532425215
4.0,0.0,16.0,1.0,3654.0,68.0,35.0,29.0,3.0,1.0,1.0,34.0,454.3493599397865,0.0,453.8954644753107
1.0,0.0,26.0,0.0,2015.0,76.0,8.0,17.0,4.0,1.0,1.0,36.0,121.34879713571888,0.0,121.2275695661526
2.0,1.0,33.0,2.0,4704.0,89.0,118.0,13.0,3.0,1.0,1.0,29.0,636.7139524946739,0.0,636.0778746200532
10.0,0.0,36.0,1.0,5370.0,120.0,231.0,52.0,2.0,1.0,1.0,24.0,905.9026282316551,0.0,904.9976306010531
2.0,1.0,38.0,1.0,7375.0,135.0,101.0,41.0,4.0,1.0,1.0,40.0,943.0317419758142,1.0,942.0896523234898
3.0,0.0,42.0,0.0,5080.0,111.0,12.0,40.0,4.0,1.0,1.0,37.0,126.97543712804766,0.0,126.84858853950803
5.0,0.0,28.0,0.0,1163.0,52.0,5.0,13.0,3.0,1.0,1.0,29.0,27.065137254752617,0.0,27.038099155596992
8.0,0.0,30.0,1.0,2326.0,54.0,82.0,18.0,4.0,1.0,1.0,37.0,555.5307267473362,0.0,554.9757509963393
23.0,0.0,32.0,5.0,7522.0,123.0,2.0,38.0,1.0,1.0,1.0,20.0,204.01049576152704,0.0,203.80668907245436
5.0,0.0,32.0,0.0,6319.0,118.0,2.0,41.0,2.0,1.0,1.0,24.0,126.8745850659025,0.0,126.74783722867369
3.0,0.0,37.0,2.0,8902.0,128.0,129.0,36.0,4.0,1.0,1.0,41.0,848.1460796437592,0.0,847.2987808628955
5.0,0.0,27.0,2.0,5853.0,91.0,17.0,17.0,2.0,1.0,1.0,21.0,319.0705472674326,0.0,318.7517954719603
4.0,1.0,22.0,0.0,118.0,56.0,9.0,9.0,3.0,1.0,1.0,29.0,11.034965255353828,0.0,11.023941314039778
0.0,0.0,33.0,0.0,50.0,221.0,0.0,51.0,2.0,1.0,1.0,23.0,0.642938899308168,0.0,0.642296602705462
6.0,0.0,36.0,0.0,1308.0,44.0,11.0,5.0,3.0,1.0,1.0,32.0,349.03085770421114,0.0,348.68217552868214
6.0,0.0,40.0,1.0,6091.0,204.0,48.0,74.0,3.0,1.0,1.0,29.0,1751.206732744491,0.0,1749.4572754690203
0.0,0.0,32.0,0.0,11817.0,114.0,158.0,31.0,4.0,1.0,1.0,47.0,1054.235083557928,0.0,1053.1819016562706
0.0,0.0,23.0,0.0,1423.0,46.0,0.0,8.0,2.0,1.0,1.0,22.0,71.68373128870955,0.0,71.61211916953994
0.0,0.0,26.0,0.0,722.0,23.0,104.0,27.0,1.0,1.0,1.0,19.0,366.49889179026405,0.0,366.13275903123247
2.0,0.0,23.0,0.0,3472.0,53.0,22.0,18.0,3.0,1.0,1.0,30.0,281.4323958990914,0.0,281.15124465443665
0.0,0.0,35.0,0.0,1269.0,11.0,43.0,4.0,4.0,1.0,1.0,42.0,289.2632972949216,0.0,288.97432297194933
0.0,1.0,23.0,0.0,368.0,164.0,18.0,4.0,4.0,1.0,1.0,37.0,60.48841708696218,0.0,60.42798909786426
2.0,1.0,36.0,0.0,8256.0,128.0,29.0,41.0,2.0,1.0,1.0,23.0,670.3997445594612,0.0,669.7300145449157
0.0,0.0,28.0,0.0,162.0,23.0,3.0,18.0,2.0,1.0,1.0,24.0,27.954913316375343,0.0,27.926986330045267
1.0,0.0,34.0,0.0,1539.0,43.0,63.0,49.0,3.0,1.0,1.0,28.0,225.16118849791715,0.0,224.93625224567128
0.0,0.0,35.0,0.0,26.0,237.0,0.0,3.0,2.0,1.0,1.0,20.0,0.5924605015282134,0.0,0.5918686328953174
23.0,0.0,24.0,4.0,6714.0,120.0,102.0,64.0,3.0,1.0,1.0,31.0,788.1671509749905,0.0,787.3797712037858
7.0,0.0,39.0,0.0,2609.0,45.0,63.0,27.0,3.0,1.0,1.0,28.0,388.5256930811673,0.0,388.13755552564123
3.0,1.0,36.0,0.0,2999.0,56.0,180.0,10.0,3.0,1.0,1.0,31.0,1291.9922765592391,0.0,1290.7015749842537
0.0,0.0,41.0,0.0,2610.0,60.0,4.0,19.0,3.0,1.0,1.0,35.0,131.09695363193947,0.0,130.96598764429504
2.0,0.0,26.0,1.0,4318.0,82.0,34.0,15.0,3.0,1.0,1.0,28.0,413.6609182277994,0.0,413.24767055724175
5.0,0.0,28.0,1.0,3625.0,110.0,74.0,28.0,2.0,2.0,1.0,26.0,795.6726034183781,0.0,794.8777256926846
2.0,0.0,35.0,1.0,16760.0,215.0,121.0,85.0,2.0,2.0,1.0,21.0,1433.4833280027144,0.0,1432.051276725987
11.0,0.0,38.0,2.0,991.0,68.0,43.0,35.0,2.0,1.0,1.0,26.0,239.59562308708107,0.0,239.35626682026057
1.0,1.0,24.0,0.0,4040.0,53.0,30.0,9.0,4.0,1.0,1.0,41.0,363.2750031101181,0.0,362.9120910190987
0.0,1.0,21.0,1.0,1167.0,26.0,65.0,7.0,2.0,1.0,1.0,25.0,489.3545568651415,0.0,488.86569117396704
0.0,0.0,36.0,1.0,4178.0,104.0,14.0,30.0,5.0,1.0,1.0,48.0,95.12530514935523,0.0,95.03027487448064
0.0,0.0,36.0,0.0,468.0,26.0,0.0,6.0,2.0,2.0,1.0,23.0,0.0732691472732789,0.0,0.07319595132195687
0.0,0.0,23.0,0.0,117.0,196.0,1.0,4.0,4.0,1.0,1.0,37.0,9.81847495334614,0.0,9.808666287059072
3.0,0.0,25.0,0.0,3519.0,91.0,9.0,29.0,4.0,1.0,1.0,38.0,93.17961384252224,0.0,93.08652731520695
5.0,0.0,30.0,0.0,2088.0,45.0,0.0,7.0,2.0,1.0,1.0,22.0,30.460086237627927,0.0,30.429656581046846
1.0,1.0,46.0,1.0,951.0,30.0,59.0,20.0,4.0,1.0,1.0,42.0,86.46936068336505,1.0,86.3829777056593
19.0,1.0,13.0,1.0,3395.0,91.0,30.0,22.0,3.0,1.0,1.0,36.0,238.11167368718048,0.0,237.87379988729293
0.0,0.0,27.0,0.0,2.0,64.0,1.0,7.0,3.0,1.0,1.0,29.0,7.587114129528257,0.0,7.579534594933316
0.0,0.0,29.0,0.0,227.0,229.0,3.0,3.0,3.0,1.0,1.0,29.0,10.449253659575705,0.0,10.438814844730963
0.0,0.0,26.0,0.0,5798.0,71.0,0.0,16.0,2.0,1.0,1.0,26.0,78.6739392362923,0.0,78.59534389239982
2.0,0.0,25.0,3.0,4897.0,75.0,10.0,27.0,4.0,1.0,1.0,36.0,174.6764628525984,0.0,174.5019608917065
2.0,0.0,41.0,2.0,1232.0,53.0,22.0,13.0,3.0,2.0,1.0,34.0,63.39111312301597,0.0,63.32778533767822
0.0,0.0,31.0,1.0,2568.0,45.0,3.0,19.0,4.0,1.0,1.0,41.0,118.91411149415981,0.0,118.79531617798172
2.0,0.0,26.0,2.0,7379.0,114.0,56.0,39.0,4.0,1.0,1.0,47.0,442.9757139343874,0.0,442.5331807536333
0.0,0.0,23.0,0.0,1443.0,76.0,25.0,17.0,3.0,1.0,1.0,33.0,159.92914783348104,0.0,159.76937845502587
9.0,0.0,33.0,0.0,1177.0,59.0,0.0,13.0,2.0,1.0,1.0,18.0,3.848336035401115,0.0,3.844491543857254
5.0,1.0,29.0,1.0,2679.0,53.0,40.0,19.0,3.0,1.0,1.0,29.0,211.8879550192381,0.0,211.6762787404974
1.0,0.0,20.0,1.0,3119.0,67.0,0.0,19.0,3.0,1.0,1.0,28.0,22.852569751221523,0.0,22.829740011210287
8.0,0.0,37.0,2.0,7113.0,108.0,141.0,55.0,3.0,1.0,1.0,32.0,727.6435861105533,0.0,726.9166694411115
2.0,0.0,42.0,0.0,2645.0,99.0,0.0,32.0,2.0,1.0,1.0,20.0,19.473140198146062,0.0,19.45368651163441
1.0,0.0,31.0,0.0,2699.0,62.0,48.0,2.0,3.0,1.0,1.0,28.0,222.52278713726503,0.0,222.3004866506142
0.0,0.0,22.0,0.0,808.0,17.0,2.0,7.0,3.0,1.0,1.0,28.0,147.1182800037327,0.0,146.97130869503752
3.0,0.0,45.0,1.0,299.0,21.0,3.0,14.0,2.0,1.0,1.0,22.0,6.527921480208395,0.0,6.521400080128261
4.0,1.0,33.0,1.0,2115.0,51.0,3.0,20.0,2.0,1.0,1.0,25.0,87.90036472471812,0.0,87.81255217254548
13.0,0.0,17.0,2.0,2098.0,88.0,157.0,23.0,3.0,1.0,1.0,31.0,266.27583277587956,0.0,266.00982295292636
3.0,0.0,36.0,0.0,4026.0,69.0,103.0,22.0,2.0,1.0,1.0,22.0,531.4981315721922,0.0,530.9671644077838
4.0,0.0,45.0,5.0,10807.0,148.0,229.0,58.0,4.0,1.0,1.0,39.0,1387.8038566519242,1.0,1386.41743921271
3.0,0.0,22.0,6.0,6915.0,102.0,16.0,46.0,3.0,1.0,1.0,31.0,335.08848866202504,0.0,334.75373492709764
1.0,0.0,30.0,0.0,4507.0,93.0,64.0,10.0,3.0,1.0,1.0,35.0,366.43481026893767,0.0,366.0687415274099
1.0,0.0,26.0,0.0,221.0,224.0,98.0,9.0,4.0,1.0,1.0,37.0,157.6206379450165,0.0,157.4631747702461
0.0,0.0,39.0,3.0,1504.0,38.0,20.0,9.0,4.0,1.0,1.0,44.0,90.61428509979743,0.0,90.52376133845887
0.0,0.0,17.0,0.0,1627.0,50.0,8.0,5.0,4.0,2.0,1.0,41.0,78.77793615177461,0.0,78.69923691485967
2.0,0.0,37.0,0.0,263.0,164.0,6.0,11.0,3.0,1.0,1.0,28.0,22.584932914740875,0.0,22.562370544196657
1.0,0.0,41.0,0.0,963.0,21.0,145.0,0.0,2.0,1.0,1.0,23.0,387.49467009386564,0.0,387.10756253133394
0.0,0.0,35.0,0.0,2118.0,66.0,5.0,6.0,3.0,1.0,1.0,33.0,313.759728429627,0.0,313.4462821474792
1.0,0.0,25.0,0.0,2016.0,78.0,3.0,8.0,2.0,1.0,1.0,21.0,179.98020931007815,0.0,179.8004089011768
2.0,1.0,38.0,0.0,1279.0,34.0,10.0,6.0,3.0,1.0,1.0,30.0,87.66908331640005,0.0,87.58150181458537
0.0,0.0,31.0,0.0,11.0,82.0,0.0,4.0,2.0,1.0,1.0,23.0,0.39140063566554495,0.0,0.39100962603950506
4.0,0.0,9.0,2.0,2750.0,73.0,41.0,46.0,5.0,1.0,1.0,48.0,195.5525832876451,0.0,195.35722606158333
0.0,0.0,33.0,0.0,899.0,2.0,0.0,4.0,3.0,1.0,1.0,30.0,8.137669207462025,0.0,8.129539667794223
7.0,0.0,26.0,8.0,15764.0,198.0,201.0,72.0,3.0,1.0,1.0,32.0,1667.2927103831091,0.0,1665.6270832998077
12.0,0.0,35.0,2.0,9670.0,122.0,208.0,46.0,3.0,1.0,1.0,29.0,1034.1922295507534,0.0,1033.159070480272
0.0,0.0,13.0,0.0,148.0,60.0,1.0,7.0,2.0,1.0,1.0,23.0,33.073197932271455,0.0,33.040157774496926
0.0,0.0,26.0,0.0,3.0,132.0,4.0,10.0,3.0,1.0,1.0,30.0,2.239606245647093,0.0,2.2373688767703204
